Domain,Rank,Category,Language,SLD,SLD Rank,SLD Category,SLD Language,DNS,HTTP,IP,IP Details,,,,
salliemae.com,8149,,,salliemae.com,8149,,,N,N,Y,167.104.0.89,Y,US,Reston,38.9599/-77.3428
globes.co.il,8150,,,globes.co.il,8150,,,N,N,Y,80.70.128.51,Y,IL,None,31.5/34.75
virginia.edu,8236,,,virginia.edu,8236,,,N,N,P,128.143.22.79,Y,US,Charlottesville,38.0329/-78.5137
,,,,,,,,,,,128.143.21.99,Y,US,Charlottesville,38.0329/-78.5137
,,,,,,,,,,,128.143.22.36,N,US,Charlottesville,38.0329/-78.5137
bancopopular.es,8287,,,bancopopular.es,8287,,,N,N,P,195.55.131.90,Y,ES,None,40.0/-4.0
,,,,,,,,,,,195.55.131.69,N,ES,None,40.0/-4.0
wearehairy.com,8295,,,wearehairy.com,8295,,,N,Y,N,190.93.240.125,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,141.101.112.126,N,None,None,47.0/8.0
,,,,,,,,,,,190.93.241.125,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.242.125,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.243.125,N,CR,San Jos̩,9.9333/-84.0833
www.army.mil,,,,army.mil,8305,,,N,N,Y,143.69.251.141,Y,US,Sierra Vista,31.5273/-110.3607
manageyourloans.com,8334,,,manageyourloans.com,8334,,,N,N,Y,167.104.0.82,Y,US,Reston,38.9599/-77.3428
zen-cart.com,8342,,,zen-cart.com,8342,,,N,N,Y,75.126.209.10,Y,US,Dallas,32.9299/-96.8353
bodisparking.com,8371,,,bodisparking.com,8371,,,N,N,Y,199.59.243.106,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,199.59.243.108,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,199.59.243.109,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,199.59.243.107,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,199.59.243.105,Y,US,New York,40.7391/-73.9826
hasbro.com,8383,,,hasbro.com,8383,,,N,N,P,12.131.237.0,Y,US,None,38.0/-97.0
,,,,,,,,,,,12.154.191.10,N,US,None,38.0/-97.0
51sole.com,8386,,,51sole.com,8386,,,N,Y,N,202.104.151.37,N,CN,Guangzhou,23.1167/113.25
robotstxt.org,8436,,,robotstxt.org,8436,,,N,N,Y,78.129.143.219,Y,GB,None,51.5/-0.13
kproxy.com,8440,,,kproxy.com,8440,,,Y,Y,P,87.106.215.227,Y,DE,None,51.0/9.0
,,,,,,,,,,,204.45.134.106,N,US,Denver,39.7525/-104.9995
,,,,,,,,,,,76.73.41.170,N,US,Denver,39.7525/-104.9995
,,,,,,,,,,,87.106.143.252,N,DE,None,51.0/9.0
togetter.com,8453,,,togetter.com,8453,,,N,Y,N,176.34.45.52,N,JP,Tokyo,35.685/139.7514
www.youtu.be,,,,youtu.be,8494,,,Y,Y,N,173.194.117.164,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.117.165,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.117.166,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.117.167,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.117.168,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.117.169,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.117.174,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.117.160,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.117.161,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.117.162,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.117.163,N,US,Mountain View,37.4192/-122.0574
youtu.be,8494,,,youtu.be,8494,,,N,Y,N,173.194.127.129,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.127.134,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.127.142,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.127.130,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.127.137,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.127.132,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.127.131,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.127.128,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.127.133,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.127.135,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,173.194.127.136,N,US,Mountain View,37.4192/-122.0574
www.onlinebank.com,,,,onlinebank.com,8530,,,N,N,Y,12.188.33.80,Y,US,Chantilly,38.8943/-77.4311
socialsecurity.gov,8539,,,socialsecurity.gov,8539,,,N,N,Y,137.200.4.16,Y,US,Baltimore,39.2847/-76.6205
,,,,,,,,,,,199.173.225.5,Y,US,Baltimore,39.2904/-76.6122
renar.gov.ar,,,,gov.ar,8550,,,N,N,Y,200.61.159.170,Y,AR,Buenos Aires,-34.5875/-58.6725
cnea.gov.ar,,,,gov.ar,8550,,,N,N,Y,200.71.238.18,Y,AR,None,-34.0/-64.0
kar.nic.in,8564,,,kar.nic.in,8564,,,N,N,Y,164.100.80.2,Y,IN,None,20.0/77.0
mlstatic.com,8591,,,mlstatic.com,8591,,,N,N,Y,216.35.213.254,Y,US,Chesterfield,38.65/-90.5334
elpais.com.co,8696,,,elpais.com.co,8696,,,N,Y,N,96.31.85.142,N,US,Tampa,27.9987/-82.5156
netcombo.com.br,8705,,,netcombo.com.br,8705,,,N,N,Y,189.42.129.7,Y,BR,None,-10.0/-55.0
merca20.com,8724,,,merca20.com,8724,,,N,N,Y,173.255.201.214,Y,US,Absecon,39.4899/-74.4773
torrentgun.net,8738,,,torrentgun.net,8738,,,N,N,Y,162.213.153.202,Y,US,None,38.0/-97.0
bootply.com,8764,,,bootply.com,8764,,,N,N,Y,50.63.202.7,Y,US,Scottsdale,33.6119/-111.8906
upromise.com,8769,,,upromise.com,8769,,,N,N,Y,167.104.15.12,Y,US,Reston,38.9599/-77.3428
designyoutrust.com,8786,,,designyoutrust.com,8786,,,N,N,Y,209.105.233.170,Y,US,Dallas,32.7831/-96.8067
crutchfield.com,8801,,,crutchfield.com,8801,,,N,N,Y,205.196.12.74,Y,US,None,38.0/-97.0
lankahotnews.net,8822,,,lankahotnews.net,8822,,,N,N,Y,184.168.221.25,Y,US,Scottsdale,33.6119/-111.8906
dtiserv2.com,8866,,,dtiserv2.com,8866,,,N,N,Y,38.118.195.244,Y,US,None,38.0/-97.0
mymodernmet.com,8876,,,mymodernmet.com,8876,,,N,N,Y,184.168.221.17,Y,US,Scottsdale,33.6119/-111.8906
lastfm.es,8881,,,lastfm.es,8881,,,N,Y,N,195.24.232.203,N,GB,None,51.5/-0.13
wattbux.com,8915,,,wattbux.com,8915,,,N,N,Y,54.187.33.167,Y,US,Boardman,45.7788/-119.529
fahrinfo-berlin.de,8936,,,fahrinfo-berlin.de,8936,,,N,N,Y,62.217.47.177,Y,DE,None,51.0/9.0
farhangnews.ir,8962,,,farhangnews.ir,8962,,,N,N,Y,217.218.48.9,Y,IR,None,32.0/53.0
insidefacebook.com,9021,,,insidefacebook.com,9021,,,Y,N,N,38.126.102.114,N,US,None,38.0/-97.0
humana.com,9022,,,humana.com,9022,,,N,N,Y,205.145.65.225,Y,US,Louisville,38.2542/-85.7594
ocregister.com,9066,,,ocregister.com,9066,,,N,N,Y,141.242.248.222,Y,US,Santa Ana,33.7506/-117.8556
gsmspain.com,9067,,,gsmspain.com,9067,,,N,N,Y,89.17.214.207,Y,ES,None,40.0/-4.0
www.topoption.com,,,,topoption.com,9075,,,N,N,Y,199.83.129.9,Y,US,Los Angeles,34.0522/-118.2437
football.ua,9083,,,football.ua,9083,,,N,N,Y,193.29.200.134,Y,UA,Kyiv,50.4333/30.5167
creaders.net,9117,,,creaders.net,9117,,,N,Y,N,67.228.102.72,N,US,Seattle,47.6062/-122.3321
www.freeservers.com,,,,freeservers.com,9135,,,N,N,Y,64.136.20.36,Y,US,None,38.0/-97.0
nerdist.com,9174,,,nerdist.com,9174,,,N,N,P,198.41.185.103,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.184.103,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.186.103,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.191.102,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.190.102,N,US,San Francisco,37.7697/-122.3933
kingstone.com.tw,9187,,,kingstone.com.tw,9187,,,N,N,Y,211.72.248.247,Y,TW,None,23.5/121.0
icrt.cu,9197,,,icrt.cu,9197,,,N,N,Y,190.92.114.114,Y,CU,La Habana,21.3614/-78.3361
www.definebabe.com,,,,definebabe.com,9202,,,N,Y,N,74.117.179.146,N,US,Fort Lauderdale,26.1209/-80.1273
mobypicture.com,9328,,,mobypicture.com,9328,,,N,Y,N,174.129.227.239,N,US,Ashburn,39.0437/-77.4875
www.websitetestlink.com,,,,websitetestlink.com,9378,,,N,N,Y,64.49.219.227,Y,US,San Antonio,29.4889/-98.3987
lordandtaylor.com,9396,,,lordandtaylor.com,9396,,,N,N,Y,69.10.139.22,Y,None,None,None/None
heykorean.com,9433,,,heykorean.com,9433,,,N,Y,N,,,,,
markmanson.net,9498,,,markmanson.net,9498,,,N,N,P,141.101.113.58,Y,None,None,47.0/8.0
,,,,,,,,,,,141.101.112.58,N,None,None,47.0/8.0
,,,,,,,,,,,190.93.242.57,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.243.57,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.241.57,N,CR,San Jos̩,9.9333/-84.0833
kpu.go.id,9500,,,kpu.go.id,9500,,,N,N,Y,103.21.228.13,Y,ID,None,-5.0/120.0
proxfree.com,9533,,,proxfree.com,9533,,,Y,Y,N,96.126.121.244,N,US,Absecon,39.4899/-74.4773
oursogo.com,9547,,,oursogo.com,9547,,,N,Y,N,50.23.85.172,N,US,San Jose,37.3394/-121.895
rumbo.es,9612,,,rumbo.es,9612,,,N,N,Y,80.65.9.11,Y,ES,None,40.0/-4.0
hotfrog.com,9636,,,hotfrog.com,9636,,,N,N,Y,98.129.43.34,Y,US,San Antonio,29.4889/-98.3987
coachella.com,9683,,,coachella.com,9683,,,N,N,Y,50.63.202.13,Y,US,Scottsdale,33.6119/-111.8906
rokettube.info,9696,,,rokettube.info,9696,,,N,N,P,46.20.13.238,Y,TR,Sanayi,36.9031/30.6991
,,,,,,,,,,,185.19.95.254,Y,TR,Sanayi,36.9031/30.6991
,,,,,,,,,,,185.19.95.250,N,TR,Sanayi,36.9031/30.6991
,,,,,,,,,,,95.130.174.10,N,TR,Sanayi,36.9031/30.6991
xoom.com,9721,,,xoom.com,9721,,,N,N,Y,205.189.102.149,Y,US,None,38.0/-97.0
jjgirls.com,9764,,,jjgirls.com,9764,,,N,Y,N,76.164.193.30,N,US,Las Vegas,36.0877/-115.1485
jazztel.com,9790,,,jazztel.com,9790,,,N,N,Y,212.106.220.96,Y,ES,None,40.0/-4.0
grader.com,9843,,,grader.com,9843,,,N,N,Y,184.73.4.119,Y,US,Ashburn,39.0437/-77.4875
tapuz.co.il,9859,,,tapuz.co.il,9859,,,N,N,Y,212.150.54.150,Y,IL,None,31.5/34.75
tpsl-india.in,9874,,,tpsl-india.in,9874,,,N,N,Y,121.241.242.71,Y,IN,None,20.0/77.0
www.sthaniyakhoja.com,,,,sthaniyakhoja.com,9880,,,N,N,Y,107.21.63.133,Y,US,Ashburn,39.0437/-77.4875
forbes.ua,9900,,,forbes.ua,9900,,,N,N,Y,193.29.200.150,Y,UA,Kyiv,50.4333/30.5167
www.nexon.co.jp,,,,nexon.co.jp,9908,,,N,N,Y,59.128.93.200,Y,JP,None,35.69/139.69
,,,,,,,,,,,59.128.93.202,Y,JP,None,35.69/139.69
,,,,,,,,,,,59.128.93.203,Y,JP,None,35.69/139.69
,,,,,,,,,,,59.128.93.196,Y,JP,None,35.69/139.69
,,,,,,,,,,,59.128.93.197,Y,JP,None,35.69/139.69
purseblog.com,9928,,,purseblog.com,9928,,,N,N,Y,69.50.140.190,Y,US,Marietta,33.9306/-84.4613
tvboxnow.com,9964,,,tvboxnow.com,9964,,,N,Y,N,50.7.30.242,N,US,Chicago,41.85/-87.65
,,,,,,,,,,,50.7.31.227,N,US,Chicago,41.85/-87.65
payumoney.com,9982,,,payumoney.com,9982,,,N,N,Y,180.179.79.243,Y,IN,None,20.0/77.0
bradesconetempresa.b.br,10022,,,bradesconetempresa.b.br,10022,,,N,N,Y,200.155.86.35,Y,BR,None,-10.0/-55.0
zap.co.il,10083,,,zap.co.il,10083,,,N,N,Y,81.218.72.20,Y,IL,None,31.5/34.75
menupages.com,10091,,,menupages.com,10091,,,N,N,Y,204.246.150.201,Y,US,Englewood,39.6237/-104.8738
pe.gov.br,10107,,,pe.gov.br,10107,,,N,N,Y,200.238.107.167,Y,BR,None,-10.0/-55.0
affiliatetechnology.com,10318,,,affiliatetechnology.com,10318,,,N,N,Y,198.41.191.51,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.189.51,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.190.51,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.184.52,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.188.51,Y,US,San Francisco,37.7697/-122.3933
buzzfed.com,10359,,,buzzfed.com,10359,,,N,N,Y,209.131.123.221,Y,US,New York,40.6888/-74.0203
,,,,,,,,,,,209.131.123.222,Y,US,New York,40.6888/-74.0203
php.su,10436,,,php.su,10436,,,N,N,Y,77.120.125.26,Y,UA,None,49.0/32.0
vimeocdn.com,10452,,,vimeocdn.com,10452,,,N,N,Y,74.113.233.128,Y,US,White Plains,41.0291/-73.758
yuvutu.com,10461,,,yuvutu.com,10461,,,N,Y,N,178.170.104.247,N,FR,None,48.86/2.35
paychex.com,10505,,,paychex.com,10505,,,N,N,Y,141.123.122.0,Y,US,Rochester,43.1493/-77.5081
,,,,,,,,,,,141.123.222.0,Y,US,Rochester,43.1493/-77.5081
shoes.net.cn,10692,,,shoes.net.cn,10692,,,N,N,P,74.200.252.70,Y,US,Plano,33.0347/-96.8134
,,,,,,,,,,,221.238.27.233,N,CN,Tianjin,39.1422/117.1767
,,,,,,,,,,,125.39.40.233,N,CN,Tianjin,39.1422/117.1767
shmoop.com,10710,,,shmoop.com,10710,,,N,N,P,190.93.243.48,Y,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,141.101.123.48,Y,None,None,47.0/8.0
,,,,,,,,,,,190.93.242.48,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.240.48,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.241.48,N,CR,San Jos̩,9.9333/-84.0833
xxeronetxx.info,10813,,,xxeronetxx.info,10813,,,N,Y,N,121.2.76.217,N,JP,Tokyo,35.685/139.7514
torrentcrazy.com,10874,,,torrentcrazy.com,10874,,,N,Y,N,94.185.82.42,N,SE,Stockholm,59.3333/18.05
caughtoffside.com,10877,,,caughtoffside.com,10877,,,N,N,P,162.13.113.97,Y,GB,None,51.5/-0.13
,,,,,,,,,,,162.13.110.96,N,GB,None,51.5/-0.13
emc.com,10902,,,emc.com,10902,,,N,N,P,137.69.115.195,Y,US,Southborough,42.2966/-71.5352
,,,,,,,,,,,128.221.232.94,N,US,Southborough,42.2966/-71.5352
,,,,,,,,,,,168.159.219.163,N,US,Southborough,42.2966/-71.5352
emofuck.wen.ru,,,,wen.ru,10903,,,Y,Y,N,178.218.210.190,N,RU,None,60.0/100.0
sexrdx.wen.ru,,,,wen.ru,10903,,,Y,Y,N,178.218.210.189,N,RU,None,60.0/100.0
foulscode.wen.ru,,,,wen.ru,10903,,,Y,Y,N,178.218.210.190,N,RU,None,60.0/100.0
seksinaz.wen.ru,,,,wen.ru,10903,,,Y,Y,N,178.218.210.190,N,RU,None,60.0/100.0
x21.wen.ru,,,,wen.ru,10903,,,Y,Y,N,178.218.210.190,N,RU,None,60.0/100.0
wen.ru,10903,,,wen.ru,10903,,,Y,N,N,178.218.210.186,N,RU,None,60.0/100.0
forum.wen.ru,,,,wen.ru,10903,,,Y,Y,N,77.222.60.40,N,RU,None,60.0/100.0
comaz.wen.ru,,,,wen.ru,10903,,,Y,Y,N,178.218.210.190,N,RU,None,60.0/100.0
pitiq16.wen.ru,,,,wen.ru,10903,,,Y,Y,N,178.218.210.189,N,RU,None,60.0/100.0
3gp-sex.wen.ru,,,,wen.ru,10903,,,Y,Y,N,178.218.210.187,N,RU,None,60.0/100.0
supermaster.wen.ru,,,,wen.ru,10903,,,Y,Y,N,178.218.210.190,N,RU,None,60.0/100.0
mp4-xvideo.wen.ru,,,,wen.ru,10903,,,Y,Y,N,178.218.210.189,N,RU,None,60.0/100.0
susex.wen.ru,,,,wen.ru,10903,,,Y,Y,N,178.218.210.190,N,RU,None,60.0/100.0
onlineaccess1.com,10924,,,onlineaccess1.com,10924,,,N,N,Y,206.127.1.25,Y,US,Austin,30.176/-97.7373
cpagrip.com,10933,,,cpagrip.com,10933,,,N,N,Y,198.41.185.139,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.188.139,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.186.139,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.184.139,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.187.139,Y,US,San Francisco,37.7697/-122.3933
dotnetperls.com,10941,,,dotnetperls.com,10941,,,N,N,Y,184.168.221.17,Y,US,Scottsdale,33.6119/-111.8906
sfu.ca,10942,,,sfu.ca,10942,,,N,N,P,142.58.103.18,Y,CA,Burnaby,49.2869/-122.958
,,,,,,,,,,,142.58.190.137,Y,CA,Burnaby,49.2869/-122.958
,,,,,,,,,,,142.58.102.68,N,CA,Burnaby,49.2869/-122.958
mefeedia.com,10951,,,mefeedia.com,10951,,,N,Y,N,209.35.159.130,N,US,Atlanta,33.7516/-84.3915
canalmailcorp.com,10985,,,canalmailcorp.com,10985,,,N,N,Y,217.15.34.133,Y,ES,None,40.0/-4.0
servimg.com,11015,,,servimg.com,11015,,,N,N,P,87.98.180.215,Y,FR,None,48.86/2.35
,,,,,,,,,,,188.165.43.214,N,FR,None,48.86/2.35
,,,,,,,,,,,87.98.175.42,N,FR,None,48.86/2.35
,,,,,,,,,,,87.98.180.46,N,FR,None,48.86/2.35
,,,,,,,,,,,87.98.185.101,N,FR,None,48.86/2.35
,,,,,,,,,,,87.98.186.20,N,FR,None,48.86/2.35
,,,,,,,,,,,87.98.188.44,N,FR,None,48.86/2.35
,,,,,,,,,,,176.31.236.213,N,FR,None,48.86/2.35
network54.com,11066,,,network54.com,11066,,,N,Y,N,162.159.249.43,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,162.159.250.43,N,US,San Francisco,37.7697/-122.3933
lematin.ch,11116,,,lematin.ch,11116,,,N,Y,N,83.140.106.62,N,SE,None,62.0/15.0
allfacebook.com,11122,,,allfacebook.com,11122,,,Y,N,N,38.126.102.206,N,US,None,38.0/-97.0
ntdtv.com,11162,,,ntdtv.com,11162,,,Y,Y,Y,75.126.17.46,Y,US,Dallas,32.9299/-96.8353
www.ntdtv.com,,,,ntdtv.com,11162,,,Y,Y,N,75.126.174.249,N,US,Dallas,32.9299/-96.8353
centrum.sk,11180,,,centrum.sk,11180,,,N,N,Y,213.215.117.121,Y,SK,None,48.6667/19.5
blogspot.co.nz,11219,,,blogspot.co.nz,11219,,,N,Y,N,74.125.128.191,N,US,Mountain View,37.4192/-122.0574
www.wlp-acs.com,,,,wlp-acs.com,11250,,,N,N,Y,160.92.185.243,Y,FR,None,48.86/2.35
cihan.com.tr,11299,,,cihan.com.tr,11299,,,N,N,Y,188.95.146.137,Y,TR,None,39.0/35.0
astroweb.tv,11355,,,astroweb.tv,11355,,,N,N,P,141.101.126.145,Y,None,None,47.0/8.0
,,,,,,,,,,,141.101.125.145,N,None,None,47.0/8.0
huang-family.org,11366,,,huang-family.org,11366,,,N,N,Y,66.218.85.168,Y,US,Sunnyvale,37.4249/-122.0074
worldjournal.com,11373,,,worldjournal.com,11373,,,N,Y,N,67.202.67.201,N,US,Chicago,41.8745/-87.6503
blogcatalog.com,11475,,,blogcatalog.com,11475,,,N,Y,N,162.159.250.215,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,162.159.249.215,N,US,San Francisco,37.7697/-122.3933
malsup.com,11483,,,malsup.com,11483,,,N,N,Y,50.112.190.120,Y,US,Boardman,45.7788/-119.529
erogamescape.ddo.jp,,,,ddo.jp,11514,,,N,N,Y,122.219.66.141,Y,JP,Tokyo,35.685/139.7514
pnet.co.za,11529,,,pnet.co.za,11529,,,N,N,Y,196.35.169.126,Y,ZA,None,-29.0/24.0
,,,,,,,,,,,196.35.169.122,Y,ZA,None,-29.0/24.0
coupang.com,11616,,,coupang.com,11616,,,N,N,Y,112.175.52.62,Y,KR,None,37.57/126.98
coreprice.com,11645,,,coreprice.com,11645,,,N,N,Y,118.103.17.73,Y,JP,Tokyo,35.685/139.7514
kerala.gov.in,11651,,,kerala.gov.in,11651,,,N,N,Y,103.251.43.160,Y,IN,None,20.0/77.0
www.moneyhouse.ch,,,,moneyhouse.ch,11658,,,N,N,Y,94.230.215.168,Y,CH,None,47.0/8.0
securesuite.co.uk,11699,,,securesuite.co.uk,11699,,,N,N,Y,83.217.247.33,Y,ES,None,40.0/-4.0
payseal.com,11776,,,payseal.com,11776,,,N,N,Y,203.27.235.72,Y,IN,None,20.0/77.0
smart-gsm.com,11810,,,smart-gsm.com,11810,,,N,N,Y,208.100.26.22,Y,US,Chicago,41.8745/-87.6503
settrade.com,11816,,,settrade.com,11816,,,N,N,Y,202.149.104.47,Y,TH,Bangkok,13.754/100.5014
sgk.gov.tr,11826,,,sgk.gov.tr,11826,,,N,N,Y,195.245.227.0,Y,TR,None,39.0/35.0
bvg.de,11830,,,bvg.de,11830,,,N,N,Y,62.217.47.167,Y,DE,None,51.0/9.0
backchina.com,11835,,,backchina.com,11835,,,Y,Y,Y,50.23.69.247,Y,US,San Jose,37.3394/-121.895
blinkx.com,11851,,,blinkx.com,11851,,,N,Y,N,8.18.200.7,N,US,None,38.0/-97.0
alphatv.gr,11960,,,alphatv.gr,11960,,,N,N,Y,173.193.230.0,Y,US,Dallas,32.9299/-96.8353
sytes.net,11966,,,sytes.net,11966,,,N,Y,N,8.23.224.108,N,US,None,38.0/-97.0
mp3bi.com,11981,,,mp3bi.com,11981,,,N,N,Y,92.247.54.238,Y,BG,Sofia,42.6833/23.3167
sanakirja.org,12051,,,sanakirja.org,12051,,,N,N,P,190.93.243.90,Y,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.241.90,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.240.90,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,190.93.242.90,N,CR,San Jos̩,9.9333/-84.0833
,,,,,,,,,,,141.101.112.91,N,None,None,47.0/8.0
auction.com,12062,,,auction.com,12062,,,N,N,Y,128.177.69.100,Y,US,None,38.0/-97.0
blogdohotelurbano.com,12102,,,blogdohotelurbano.com,12102,,,N,N,Y,184.172.52.39,Y,US,Houston,29.7523/-95.367
ticketnetwork.com,12140,,,ticketnetwork.com,12140,,,N,N,Y,8.24.146.60,Y,US,None,38.0/-97.0
scoreland.com,12179,,,scoreland.com,12179,,,N,N,Y,69.164.25.118,Y,US,Tempe,33.4357/-111.9171
www.cheathappens.com,,,,cheathappens.com,12211,,,N,N,Y,199.83.129.153,Y,US,Los Angeles,34.0522/-118.2437
hola.org,12214,,,hola.org,12214,,,N,Y,N,54.225.121.9,N,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.22.193.119,N,US,Ashburn,39.0437/-77.4875
zinio.com,12232,,,zinio.com,12232,,,N,Y,N,208.79.34.5,N,US,San Francisco,37.7909/-122.4017
bir3da3.asia,12237,,,bir3da3.asia,12237,,,N,N,Y,144.76.104.11,Y,DE,None,51.0/9.0
cheaperthandirt.com,12243,,,cheaperthandirt.com,12243,,,N,N,Y,75.51.206.15,Y,US,Fort Worth,32.8005/-97.3586
amakings.com,12248,,,amakings.com,12248,,,N,Y,N,216.18.164.32,N,US,Waltham,42.403/-71.259
nrg.co.il,12253,,,nrg.co.il,12253,,,N,N,P,192.114.71.36,Y,IL,None,31.5/34.75
,,,,,,,,,,,199.203.54.179,N,IL,Yavne,31.8156/34.7208
,,,,,,,,,,,62.90.118.106,N,IL,None,31.5/34.75
metroblog.com,12307,,,metroblog.com,12307,,,N,N,P,216.139.213.35,Y,US,Austin,30.2643/-97.7138
,,,,,,,,,,,63.251.156.211,N,US,Atlanta,33.7516/-84.3915
torontomls.net,12366,,,torontomls.net,12366,,,N,N,Y,209.202.117.129,Y,CA,None,60.0/-95.0
gemscool.com,12378,,,gemscool.com,12378,,,N,N,Y,203.89.146.41,Y,ID,None,-5.0/120.0
rsw-systems.com,12395,,,rsw-systems.com,12395,,,N,N,P,198.41.186.131,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.191.130,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.184.131,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.185.131,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,198.41.187.131,N,US,San Francisco,37.7697/-122.3933
facenews.ua,12403,,,facenews.ua,12403,,,N,N,Y,91.218.213.152,Y,UA,None,49.0/32.0
sarkarinaukriblog.com,12461,,,sarkarinaukriblog.com,12461,,,N,N,Y,50.63.202.5,Y,US,Scottsdale,33.6119/-111.8906
payline.ir,12502,,,payline.ir,12502,,,N,N,Y,94.182.139.133,Y,IR,None,32.0/53.0
pennysaverusa.com,12511,,,pennysaverusa.com,12511,,,N,N,Y,146.12.79.33,Y,US,Brea,33.9269/-117.8612
happymail.co.jp,12564,,,happymail.co.jp,12564,,,N,N,P,210.249.126.100,Y,JP,None,35.69/139.69
,,,,,,,,,,,118.159.241.185,N,JP,None,35.69/139.69
reviewcentre.com,12611,,,reviewcentre.com,12611,,,N,Y,N,83.222.235.155,N,GB,None,51.5/-0.13
gala.de,12724,,,gala.de,12724,,,N,N,Y,194.12.192.169,Y,DE,Hamburg,53.55/10.0
www.up.nic.in,,,,up.nic.in,12731,,,N,N,Y,164.100.180.2,Y,IN,Lucknow,26.85/80.9167
reachlocal.net,12734,,,reachlocal.net,12734,,,N,N,Y,66.150.153.10,Y,US,Atlanta,33.7516/-84.3915
mirraw.com,12831,,,mirraw.com,12831,,,N,N,Y,50.63.202.12,Y,US,Scottsdale,33.6119/-111.8906
pornhost.com,12832,,,pornhost.com,12832,,,N,Y,N,209.239.162.220,N,US,Waltham,42.403/-71.259
vtunnel.com,12995,,,vtunnel.com,12995,,,Y,Y,N,216.218.254.24,N,US,Fremont,37.5155/-121.8962
,,,,,,,,,,,216.218.254.27,N,US,Fremont,37.5155/-121.8962
,,,,,,,,,,,184.105.135.38,N,US,Fremont,37.5155/-121.8962
,,,,,,,,,,,184.105.144.3,N,US,Fremont,37.5155/-121.8962
,,,,,,,,,,,184.105.144.6,N,US,Fremont,37.5155/-121.8962
,,,,,,,,,,,184.105.146.5,N,US,Beverly Hills,34.0736/-118.4004
